대분류,중분류,소분류,event_url,시술명,대표이미지,시술_해시태그,평점,후기_갯수,원가,VAT_정보,시술_정보,병원명,병원_정보,병원_주소,마취정보,영업시간,병원_연락처(안심번호)
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/18045,S&P (슈링크&피아모) 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/KlOsJlS4OhOrQaST9AJf2mdU7BR4.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"935,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",삼성노블의원(고양점),전문의 2명 / 전문의 2명 / 영어 응대 / 영어 응대,"경기도 고양시 덕양구 권율대로 907 (신원동) kn빌딩, 5층 일부호(530호)",,"화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 휴진 / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 15:00 / 일요일 휴진 / 접수마감시간 : 평일 19:30 , 토요일 14:30",0508-0353-2943
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/20635,[NIKS] 슈링크 300샷 이벤트,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/ayH1I5Kvfj3dVoj9jtfk9B5au3P2.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"220,000원",VAT 포함,"슈링크
시술시간
20~40분
마취여부
크림마취
회복시간
약 3일
시술효과
2개월 후",닉스의원(수원점),여의사 진료 / 여의사 진료,경기도 수원시 팔달구 효원로265번길 28 (인계동) 3층 (인계동),"크림마취
수면마취
국소마취",화요일 10:30 ~ 20:30 (점심 14:00 ~ 15:00) / 수요일 10:30 ~ 20:30 (점심 14:00 ~ 15:00) / 목요일 10:30 ~ 20:30 (점심 14:00 ~ 15:00) / 금요일 10:30 ~ 20:30 (점심 14:00 ~ 15:00) / 토요일 10:30 ~ 16:30 / 일요일 휴진 / *일요일/공휴일 휴진,0508-0354-3026
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/25455,슈링크 유니버스 100샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/A21PjUbXFPoqu4iCmGUMpNsJwlCA.png?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",10,후기 2,"75,900원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",장덕한방병원(서초),전문의 2명 / 전문의 2명 / 여의사 진료 / 여의사 진료 / 기본 입원실 / 기본 입원실 / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 >,서울특별시 서초구 서초중앙로 42 (서초동) 불르핀타워 지하2~4층,크림마취,화요일 09:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 09:00 ~ 21:00 (점심 13:00 ~ 14:00) / 목요일 09:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 09:00 ~ 19:00 (점심 13:00 ~ 14:00) / 토요일 09:00 ~ 17:00 (점심 13:00 ~ 14:00) / 일요일 휴진 / 공휴일ㅣAM 09:00~PM 05:00,050803531038
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/25027,슈링크 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/vSH7EIdZv0CAly16hzKt3wMbtmr7.jpg?q=90&f=webp&w=1024,"#피부과 전문의
#리프팅레이저
#타이트닝",,,"330,000원",VAT 포함,"슈링크유니버스
시술시간
60분
마취여부
크림마취
회복시간
당일
시술효과
1~2개월",CNP차앤박피부과(명동점),전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료,"서울특별시 중구 명동8길 17 (명동2가) (명동 2 가, 6층)",크림마취,화요일 10:30 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 10:30 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:30 / 일요일 휴진,050803532612
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/24928,홍대 언제나유리해! 슈링크.인모드.윤곽주사,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/3H1BoV1toNW417CsiChEzB1W0Iq7.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.8,후기 182,"87,000원",VAT 포함,"슈링크유니버스
시술시간
10~20분
마취여부
크림마취
회복시간
약 3일
시술효과
3~6개월",유리에성형외과,전문의 2명 / 전문의 2명 / 수술실 CCTV / 수술실 CCTV / 응급처치 시스템 / 응급처치 시스템 / 기본 입원실 / 기본 입원실 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리,서울특별시 마포구 양화로 165 (동교동) 상진빌딩1202호 12층 유리에 성형외과,"크림마취
수면마취
국소마취",화요일 10:30 ~ 20:30 / 수요일 10:30 ~ 19:30 / 목요일 10:30 ~ 20:30 / 금요일 10:30 ~ 19:30 / 토요일 10:00 ~ 17:00 / 일요일 휴진,050803530155
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/2034,슈링크 유니버스 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/fueEWFqtwDtMUgqMtnRv2G7IeWgA.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝
#눈가시술",9.3,후기 161,"55,000원",VAT 포함,"아이슈링크
시술시간
30분
마취여부
크림마취
회복시간
3일
시술효과
2달 후",데이원의원(강남역점),전문의 1명 / 전문의 1명,서울시 서초구 강남대로 423 데이원의원(강남역점),,화요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 수요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:30 ~ 16:00 / 일요일 휴진,0508-0353-7131
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/7477,슈링크 유니버스,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/FOsurbsDXqDJJjp3CVijjTalEPl3.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"132,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
3일
시술효과
1~2달 후",아비쥬의원(대전점),전문의 2명 / 전문의 2명,대전광역시 서구 대덕대로 219 아비쥬의원(대전점),,화요일 10:30 ~ 20:30 (점심 14:00 ~ 15:00) / 수요일 10:30 ~ 20:30 (점심 14:00 ~ 15:00) / 목요일 10:30 ~ 20:30 (점심 14:00 ~ 15:00) / 금요일 10:30 ~ 20:30 (점심 14:00 ~ 15:00) / 토요일 10:30 ~ 17:00 / 일요일 10:30 ~ 17:00,0508-0354-2871
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/16042,슈링크 유니버스 300샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/Ri9nh1M901g13Cg4OVR9ve4neOx2.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.5,후기 1122,,,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
3일
시술효과
1~2달 후",메이드유의원(강남점),전문의 1명 / 전문의 1명,서울시 강남구 강남대로 516 메이드유의원(강남점),,화요일 10:00 ~ 20:00 (점심 14:00 ~ 15:00) / 수요일 10:00 ~ 19:00 (점심 14:00 ~ 15:00) / 목요일 10:00 ~ 20:00 (점심 14:00 ~ 15:00) / 금요일 10:00 ~ 19:00 (점심 14:00 ~ 15:00) / 토요일 10:00 ~ 16:00 / 일요일 휴진,0508-0353-5966
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/8763,슈링크리프팅 100샷 3.3만!,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/2721603381.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.3,후기 127,"33,000원",VAT 포함,"슈링크
시술시간
30분
마취여부
냉각마취
회복시간
3일
시술효과
2달 후",조은날의원,,서울시 강남구 강남대로 476 조은날의원,,화요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 수요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:30 ~ 16:30 / 일요일 휴진,0508-0353-4980
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/23445,부위지정 슈링크 유니버스 이벤트,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/0haR895e6vS2vM1iMXHTQDEGu1a1.png?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.8,후기 13,"55,000원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
약 3일
시술효과
1~2개월",포메디한의원,여의사 진료 / 여의사 진료 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대,인천광역시 남동구 구월로 212 (구월동) 힐캐슬프라자 205호,"크림마취
국소마취",화요일 09:30 ~ 19:30 (점심 13:00 ~ 14:00) / 수요일 09:30 ~ 19:30 (점심 13:00 ~ 14:00) / 목요일 09:30 ~ 14:00 / 금요일 09:30 ~ 19:30 (점심 13:00 ~ 14:00) / 토요일 09:00 ~ 14:00 / 일요일 휴진 / 공휴일 : 9:30 - 14:00,0508-0354-1775
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/4156,#2세대슈링크 슈링크유니버스 100샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/2111104998.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.7,후기 3,"55,000원",VAT 포함,"슈링크유니버스
시술시간
60분
마취여부
냉각마취
회복시간
3일
시술효과
2~3달 후",용인미하나의원,전문의 1명 / 전문의 1명,경기도 용인시 처인구 금령로 86 용인미하나의원,,화요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:30 / 일요일 휴진,0508-0353-9926
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/295,[대표원장 시술] 슈링크 유니버스 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/WUuW7C1dpAPSTezXD6TptaxjtWI4.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.6,후기 106,"185,900원",VAT 포함,"슈링크유니버스
시술시간
30~40분
마취여부
크림마취
회복시간
3일
시술효과
1~2달 후",뷰티스카이의원,,서울특별시 강동구 올림픽로 653 뷰티스카이의원,,화요일 10:30 ~ 20:30 / 수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:30 ~ 20:30 / 토요일 09:30 ~ 16:30 / 일요일 휴진,0508-0353-3433
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/16100,슈링크,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/FtDiL0pe6xLu3KFQbhpfh1nSIqG7.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"440,000원",VAT 포함,"슈링크
시술시간
20~40분
마취여부
크림마취
회복시간
3일
시술효과
2달 후",동안중심의원,전문의 2명 / 전문의 2명,서울특별시 강남구 압구정로48길 26 (신사동) 동안중심의원,,화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 12:00 ~ 21:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진,0508-0353-9614
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/6085,슈링크 200샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/X3GKfOqngHvUt1gLzMHh6PbDXAn.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",8,후기 3,"99,000원",VAT 포함,"슈링크
시술시간
40분
마취여부
크림마취
회복시간
3일
시술효과
2달 후",365SY연세의원,전문의 1명 / 전문의 1명,경기도 성남시 분당구 서현로210번길 20 365SY연세의원,,화요일 09:00 ~ 16:30 (점심 13:00 ~ 14:00) / 수요일 09:00 ~ 16:30 (점심 13:00 ~ 14:00) / 목요일 09:00 ~ 16:30 (점심 13:00 ~ 14:00) / 금요일 09:00 ~ 16:30 (점심 13:00 ~ 14:00) / 토요일 휴진 / 일요일 휴진 / 일요일 변동있어요/전화문의바랍니다,0508-0354-0422
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/24988,슈링크,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/xOp6wbJ4sFArGy0ZuUMz3EHrd1n8.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"97,900원",VAT 포함,"슈링크
시술시간
20~40분
마취여부
크림마취
회복시간
약 3일
시술효과
2개월 후",휴먼피부과의원(광명철산점),분야별 협진 / 분야별 협진 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 >,경기도 광명시 철산로 24 다인빌딩 301호 (철산동),,화요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 수요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 21:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 17:00 (점심 13:00 ~ 14:00) / 일요일 휴진,0508-0355-6373
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/26243,올리지오/올리지오패키지/슈링크_정품,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/ssPVt9BEumYC52iq5EwecWlSeBF9.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#얼굴지방개선",,,"539,000원",VAT 포함,"올리지오
시술시간
30~40분
마취여부
크림/수면
회복시간
약 1~2일
시술효과
1~2주 후",반니성형외과의원,전문의 2명 / 전문의 2명 / 여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,"서울특별시 강남구 테헤란로 107 (역삼동) 8층 (역삼동, 메디타워)",,화요일 10:00 ~ 19:00 / 수요일 10:00 ~ 19:00 / 목요일 10:00 ~ 19:00 / 금요일 10:00 ~ 21:00 / 토요일 10:00 ~ 17:00 / 일요일 휴진,0508-0353-6588
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/8495,슈링크+에어젯+아기레이저,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/3499330615.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"249,000원",VAT 포함,"에어젯
시술시간
40분
마취여부
크림마취
회복시간
3일
시술효과
2달 후",365SY연세의원,전문의 1명 / 전문의 1명,경기도 성남시 분당구 서현로210번길 20 365SY연세의원,,화요일 09:00 ~ 16:30 (점심 13:00 ~ 14:00) / 수요일 09:00 ~ 16:30 (점심 13:00 ~ 14:00) / 목요일 09:00 ~ 16:30 (점심 13:00 ~ 14:00) / 금요일 09:00 ~ 16:30 (점심 13:00 ~ 14:00) / 토요일 휴진 / 일요일 휴진 / 일요일 변동있어요/전화문의바랍니다,0508-0354-0422
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/20236,슈링크 유니버스 서울페이스21 x 슈링크,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/zPYwzm8Y4A0PN8zHwFnZ5TuLxqh3.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.7,후기 15,"99,000원",VAT 포함,"슈링크유니버스
시술시간
2~30분
마취여부
마취없음
회복시간
약 3일
시술효과
1~2개월",서울페이스21치과병원,전문의 1명 / 전문의 1명,서울시 강남구 강남대로 390 서울페이스21치과병원,,화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 21:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 14:00 / 일요일 휴진,0508-0353-6443
리프팅,레이저리프팅,슈링크리프팅,https://www.yeoshin.co.kr/event/mobile/11288,슈링크리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/3320901631.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.8,후기 9,"110,000원",VAT 포함,"슈링크
시술시간
30분
마취여부
크림마취
회복시간
3일
시술효과
2달 후",영드림의원,전문의 1명 / 전문의 1명,서울 송파구 백제고분로 262 영드림의원,,화요일 09:00 ~ 18:00 (점심 13:00 ~ 14:00) / 수요일 09:00 ~ 18:00 (점심 13:00 ~ 14:00) / 목요일 14:00 ~ 18:00 / 금요일 09:00 ~ 18:00 (점심 13:00 ~ 14:00) / 토요일 09:00 ~ 13:00 / 일요일 휴진,0508-0353-3043
리프팅,레이저리프팅,티타늄리프팅,https://www.yeoshin.co.kr/event/mobile/18797,고강도 티타늄 리프팅+ldm6분,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/XZ7xLhAryOQcRxsSKDugkmkhQ74.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",8.9,후기 60,"319,000원",VAT 포함,"티타늄
시술시간
20분
마취여부
마취없음
회복시간
당일
시술효과
개인별 상이",뷰티앤디지털치과병원,전문의 9명 / 전문의 9명 / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 >,"경기도 파주시 경의로1240번길 19 (와동동) 월드타워15차 7층, 8층",,화요일 10:00 ~ 20:00 / 수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 18:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진 / 월~금 점심시간은 2시~3시 입니다,0508-0353-9799
리프팅,레이저리프팅,티타늄리프팅,https://www.yeoshin.co.kr/event/mobile/18540,여배우리프팅 상륙! 울쎄라써마지티타늄리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/cKYp59v7ZkbxxphS8ToUUVBOJvB7.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.6,후기 73,"590,000원",VAT 포함,"티타늄
시술시간
20분
마취여부
마취없음
회복시간
당일
시술효과
2~4주 후",로렐의원,전문의 1명 / 전문의 1명 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,서울특별시 강남구 선릉로152길 17 (청담동) 7층,,화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 17:00 / 일요일 휴진,0508-0353-5495
리프팅,레이저리프팅,티타늄리프팅,https://www.yeoshin.co.kr/event/mobile/21916,인천 구월동 티타늄 리프팅 40kJ,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/nKCaW0ZEnoACgs99W5FCWxEWQlH2.png?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"429,000원",VAT 포함,"티타늄
시술시간
20분
마취여부
마취없음
회복시간
당일
시술효과
2~4주 후",닥터쁘띠의원(인천구월점),여의사 진료 / 여의사 진료 / 사후관리 / 사후관리,인천광역시 남동구 예술로 126 (구월동) 3층,"크림마취
비수면 무통마취
국소마취",화요일 10:30 ~ 20:30 / 수요일 10:30 ~ 20:30 / 목요일 10:30 ~ 20:30 / 금요일 10:30 ~ 20:30 / 토요일 10:30 ~ 17:00 / 일요일 10:30 ~ 17:00,0508-0353-0764
리프팅,레이저리프팅,티타늄리프팅,https://www.yeoshin.co.kr/event/mobile/23160,"영상O 올리원 리프팅_티타늄,튠,스킨보톡스",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/yqBrYub3yZ2LJXyiBClvo3O2Y6d3.jpg?q=90&f=webp&w=1024,"#피부과 전문의
#리프팅레이저
#타이트닝",10,후기 1,"2,750,000원",VAT 포함,"티타늄
시술시간
20분
마취여부
마취없음
회복시간
당일
시술효과
2~4주 후",페이브피부과의원(용산),전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 사후관리 / 사후관리 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋) 페이브피부과의원",,화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 휴진 / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 09:30 ~ 15:00 / 일요일 휴진 / (공휴일이 있는 주는 수요일 정상진료),0508-0353-1618
리프팅,레이저리프팅,티타늄리프팅,https://www.yeoshin.co.kr/event/mobile/11001,피부과전문의_티타늄리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/zYza0foi21iEVF56Jz5pThbbK1eA.jpg?q=90&f=webp&w=1024,"#피부과 전문의
#리프팅레이저
#타이트닝",10,후기 2,"660,000원",VAT 포함,"티타늄
시술시간
20분
마취여부
마취없음
회복시간
당일
시술효과
2~4주 후",페이브피부과의원(용산),전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 사후관리 / 사후관리 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋) 페이브피부과의원",,화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 휴진 / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 09:30 ~ 15:00 / 일요일 휴진 / (공휴일이 있는 주는 수요일 정상진료),0508-0353-1618
리프팅,레이저리프팅,티타늄리프팅,https://www.yeoshin.co.kr/event/mobile/26983,고강도 티타늄 리프팅 40KJ,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/alxkNtECBR005FRw4mZMshvYTW87.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",10,후기 1,"396,000원",VAT 포함,"티타늄
시술시간
20분
마취여부
마취없음
회복시간
당일
시술효과
2~4주 후",VS라인의원(인천구월점),피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 >,인천광역시 남동구 인하로489번길 10 VS라인의원(인천구월점),,화요일 10:00 ~ 20:00 / 수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 20:00 / 토요일 10:00 ~ 17:00 / 일요일 휴진,0508-0354-1766
리프팅,레이저리프팅,티타늄리프팅,https://www.yeoshin.co.kr/event/mobile/27322,에르네의원 티타늄리프팅(마취선택),https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/P2tpfPey8WaQ4JDmqiRQNE7LWM05.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"440,000원",VAT 포함,"티타늄
시술시간
20분
마취여부
마취타입 선택
회복시간
당일
시술효과
2~4주 후",에르네의원,여의사 진료 / 여의사 진료 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,서울시 서초구 서초대로 77길 59 에르네의원,,화요일 10:00 ~ 21:00 / 수요일 10:00 ~ 21:00 / 목요일 10:00 ~ 21:00 / 금요일 10:00 ~ 21:00 / 토요일 10:00 ~ 17:00 / 일요일 10:00 ~ 17:00,0508-0354-2964
리프팅,레이저리프팅,티타늄리프팅,https://www.yeoshin.co.kr/event/mobile/26700,"티타늄리프팅으로 화이트닝,리프팅,타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/dEYvYlIWg4FALZFkvdmvgBqDyde8.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",10,후기 1,"495,000원",VAT 포함,"티타늄
시술시간
20분
마취여부
마취없음
회복시간
당일
시술효과
2~4주 후",제이필의원(홍대점),전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 분야별 협진 / 분야별 협진 / 사후관리 / 사후관리,서울특별시 마포구 양화로 166 (동교동) 제이필의원,"크림마취
수면마취
비수면 무통마취",화요일 10:00 ~ 20:00 / 수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 20:00 / 토요일 10:00 ~ 17:00 / 일요일 휴진,050803543270
리프팅,레이저리프팅,티타늄리프팅,https://www.yeoshin.co.kr/event/mobile/16173,티타늄 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/Q1mE9DfseMn8DcBrm0Zx6fs3WlD9.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.3,후기 4,"209,000원",VAT 포함,"티타늄
시술시간
20분
마취여부
마취있음
회복시간
당일
시술효과
2~4주 후",제너리스의원(연신내점),,"서울특별시 은평구 연서로 216 (대조동, 대조동아트캐슬주상복합) 3층 제너리스의원",,화요일 10:30 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 10:30 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 17:00 (점심 13:00 ~ 14:00) / 일요일 휴진,0508-0353-9732
리프팅,레이저리프팅,티타늄리프팅,https://www.yeoshin.co.kr/event/mobile/27462,수원 티타늄리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/EH8ZHK1d2SgcbJ7IC0HISOVw9WR1.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"560,000원",VAT 포함,"티타늄
시술시간
20분
마취여부
마취포함
회복시간
당일
시술효과
즉시",샤인유의원(수원점),,경기도 수원시 팔달구 권광로 199 세영빌딩6층,,화요일 10:30 ~ 20:30 (점심 14:00 ~ 15:00) / 수요일 10:30 ~ 20:30 (점심 14:00 ~ 15:00) / 목요일 10:30 ~ 20:30 (점심 14:00 ~ 15:00) / 금요일 10:30 ~ 20:30 (점심 14:00 ~ 15:00) / 토요일 10:00 ~ 16:00 / 일요일 휴진,0508-0354-0678
